time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,precipitation
2024-01-19T03:00,6.9,98,4.6,231,1020.3,0.0
2024-01-19T04:00,8.7,96,2.8,230,1021.2,0.0
2024-01-19T05:00,10.3,95,1.1,198,1021.3,0.0
2024-01-19T06:00,11.8,90,1.5,76,1020.5,0.0
2024-01-19T07:00,14.1,78,1.8,79,1019.3,0.0
2024-01-19T08:00,15.6,71,2.9,83,1018.2,0.0
2024-01-19T09:00,16.4,67,3.6,96,1017.4,0.0
2024-01-19T10:00,16.5,66,3.1,111,1016.8,0.0
2024-01-19T11:00,16.3,66,3.1,135,1016.8,0.0
2024-01-19T12:00,15.1,72,4.5,119,1017.3,0.0
2024-01-19T13:00,10.0,89,7.6,135,1019.2,0.0
2024-01-19T14:00,8.5,92,9.4,133,1019.7,0.0
2024-01-19T15:00,7.8,94,8.4,149,1020.1,0.0
2024-01-19T16:00,7.1,96,8.4,155,1020.3,0.0
2024-01-19T17:00,6.8,97,7.9,129,1020.0,0.0
2024-01-19T18:00,6.3,99,7.6,121,1019.6,0.0
2024-01-19T19:00,5.9,100,8.0,144,1019.2,0.0
2024-01-19T20:00,6.2,99,7.9,150,1018.8,0.0
2024-01-19T21:00,5.0,100,9.8,163,1018.5,0.0
2024-01-19T22:00,5.3,98,7.2,177,1018.1,0.0
2024-01-19T23:00,4.6,99,9.4,187,1018.1,0.0
2024-01-20T00:00,5.1,98,8.2,195,1018.4,0.0
2024-01-20T01:00,5.4,98,2.4,153,1019.8,0.0
2024-01-20T02:00,5.3,99,2.5,135,1020.2,0.0
2024-01-20T03:00,6.4,99,3.0,166,1021.0,0.0
2024-01-20T04:00,7.9,98,2.2,171,1021.9,0.0
2024-01-20T05:00,10.2,88,1.4,180,1022.0,0.0
2024-01-20T06:00,12.6,78,1.8,360,1021.1,0.0
2024-01-20T07:00,14.3,70,5.1,356,1019.9,0.0
2024-01-20T08:00,15.1,68,4.0,350,1018.8,0.0
2024-01-20T09:00,15.7,67,3.2,333,1018.0,0.0
2024-01-20T10:00,15.9,66,4.4,325,1017.5,0.0
2024-01-20T11:00,15.5,67,5.4,323,1017.3,0.0
2024-01-20T12:00,12.8,83,7.2,323,1017.5,0.0
2024-01-20T13:00,10.8,90,6.8,328,1018.9,0.0
2024-01-20T14:00,10.1,91,7.1,330,1019.4,0.0
2024-01-20T15:00,9.3,92,7.4,331,1020.2,0.0
2024-01-20T16:00,8.8,93,7.0,339,1020.4,0.0
2024-01-20T17:00,8.3,95,7.4,346,1020.6,0.0
2024-01-20T18:00,7.0,98,7.1,345,1020.0,0.0
2024-01-20T19:00,6.2,99,7.6,329,1019.7,0.0
2024-01-20T20:00,5.8,99,7.9,309,1019.1,0.0
2024-01-20T21:00,5.8,100,5.8,292,1018.6,0.0
2024-01-20T22:00,5.8,100,7.2,288,1017.7,0.0
2024-01-20T23:00,5.8,100,8.4,280,1017.4,0.0
2024-01-21T00:00,5.4,100,9.4,277,1017.3,0.0
2024-01-21T01:00,5.4,100,8.8,279,1018.6,0.0
2024-01-21T02:00,5.5,100,9.6,283,1019.4,0.0
2024-01-21T03:00,5.9,99,10.7,303,1020.4,0.0
2024-01-21T04:00,7.4,97,12.8,308,1021.4,0.0
2024-01-21T05:00,8.6,96,13.3,308,1021.2,0.0
2024-01-21T06:00,11.4,81,14.6,310,1020.2,0.0
2024-01-21T07:00,13.6,73,12.8,302,1019.1,0.0
2024-01-21T08:00,15.0,70,12.6,290,1017.8,0.0
2024-01-21T09:00,16.0,65,13.6,287,1016.9,0.0
2024-01-21T10:00,16.2,63,13.9,287,1016.3,0.0
2024-01-21T11:00,15.8,64,13.3,283,1016.3,0.0
2024-01-21T12:00,13.7,75,9.4,277,1016.3,0.0
2024-01-21T13:00,10.4,90,7.9,300,1018.1,0.0
2024-01-21T14:00,9.6,93,7.9,313,1018.8,0.0
2024-01-21T15:00,8.4,95,6.6,315,1019.3,0.0
2024-01-21T16:00,7.2,97,7.7,311,1019.6,0.0
2024-01-21T17:00,6.4,98,8.2,311,1019.7,0.0
2024-01-21T18:00,5.6,100,8.5,306,1019.3,0.0
2024-01-21T19:00,5.0,100,8.9,302,1019.0,0.0
2024-01-21T20:00,4.5,100,8.1,302,1018.5,0.0
2024-01-21T21:00,4.7,100,5.4,290,1018.1,0.0
2024-01-21T22:00,4.8,99,5.0,270,1017.7,0.0
2024-01-21T23:00,5.0,100,4.8,257,1017.6,0.0
2024-01-22T00:00,5.0,98,4.7,266,1017.9,0.0
2024-01-22T01:00,5.2,100,3.7,299,1020.3,0.0
2024-01-22T02:00,5.6,100,3.3,276,1020.9,0.0
2024-01-22T03:00,6.1,98,3.6,264,1021.8,0.0
2024-01-22T04:00,7.2,97,1.9,292,1022.5,0.0
2024-01-22T05:00,8.5,96,1.1,252,1022.6,0.0
2024-01-22T06:00,11.2,82,1.3,214,1021.7,0.0
2024-01-22T07:00,13.4,74,1.3,214,1020.3,0.0
2024-01-22T08:00,15.0,64,1.6,207,1019.0,0.0
2024-01-22T09:00,16.1,58,2.5,188,1018.1,0.0
2024-01-22T10:00,16.5,57,2.6,196,1017.9,0.0
2024-01-22T11:00,16.3,59,2.5,188,1018.1,0.0
2024-01-22T12:00,15.5,62,2.9,97,1018.2,0.0
2024-01-22T13:00,10.1,86,8.3,90,1019.4,0.0
2024-01-22T14:00,9.1,89,7.6,82,1020.1,0.0
2024-01-22T15:00,7.8,93,9.2,59,1020.7,0.0
2024-01-22T16:00,7.1,94,9.2,51,1021.0,0.0
2024-01-22T17:00,6.6,95,8.0,63,1021.0,0.0
2024-01-22T18:00,5.9,97,9.0,90,1020.8,0.0
2024-01-22T19:00,5.2,98,9.4,122,1020.4,0.0
2024-01-22T20:00,5.2,98,8.7,132,1020.1,0.0
2024-01-22T21:00,5.1,99,7.9,150,1019.7,0.0
2024-01-22T22:00,5.4,100,6.9,171,1019.2,0.0
2024-01-22T23:00,6.3,99,4.6,162,1018.8,0.0
2024-01-23T00:00,5.6,99,3.3,96,1018.8,0.0
2024-01-23T01:00,5.2,100,2.6,106,1020.2,0.0
2024-01-23T02:00,4.8,100,4.2,200,1020.3,0.0
2024-01-23T03:00,5.7,99,5.2,205,1020.6,0.0
2024-01-23T04:00,7.9,97,3.3,221,1021.2,0.0
2024-01-23T05:00,9.5,97,1.4,270,1021.5,0.0
2024-01-23T06:00,12.7,84,1.9,338,1020.6,0.0
2024-01-23T07:00,14.9,76,4.3,270,1019.4,0.0
2024-01-23T08:00,16.3,70,6.8,270,1018.1,0.0
2024-01-23T09:00,17.1,64,6.9,276,1017.0,0.0
2024-01-23T10:00,17.4,62,6.0,287,1016.6,0.0
2024-01-23T11:00,17.1,64,4.8,312,1016.3,0.0
2024-01-23T12:00,16.2,69,4.5,346,1016.2,0.0
2024-01-23T13:00,11.9,88,7.3,11,1017.1,0.0
2024-01-23T14:00,13.0,81,5.0,360,1017.5,0.0
2024-01-23T15:00,11.9,87,7.2,333,1017.9,0.0
2024-01-23T16:00,11.1,90,5.9,322,1018.3,0.0
2024-01-23T17:00,10.1,92,6.5,357,1018.1,0.0
2024-01-23T18:00,8.9,94,6.5,354,1017.9,0.0
2024-01-23T19:00,8.8,95,7.3,351,1017.6,0.0
2024-01-23T20:00,9.3,95,6.4,333,1017.5,0.0
2024-01-23T21:00,9.0,95,6.4,333,1017.3,0.0
2024-01-23T22:00,8.2,96,6.8,328,1017.3,0.0
2024-01-23T23:00,6.9,98,7.7,307,1017.2,0.0
2024-01-24T00:00,6.2,100,8.0,306,1017.3,0.0
2024-01-24T01:00,6.9,98,6.4,308,1018.6,0.0
2024-01-24T02:00,6.7,99,5.6,315,1019.4,0.0
2024-01-24T03:00,8.5,96,6.6,338,1020.2,0.0
2024-01-24T04:00,10.3,93,5.8,330,1021.0,0.0
2024-01-24T05:00,12.8,84,5.4,323,1021.4,0.0
2024-01-24T06:00,14.9,72,5.6,320,1020.5,0.0
2024-01-24T07:00,16.6,60,5.9,317,1019.2,0.0
2024-01-24T08:00,17.8,53,5.9,313,1018.0,0.0
2024-01-24T09:00,18.4,50,6.1,310,1017.3,0.0
2024-01-24T10:00,18.5,51,6.9,309,1016.8,0.0
2024-01-24T11:00,17.9,55,8.3,304,1016.8,0.0
2024-01-24T12:00,15.1,73,6.7,306,1017.0,0.0
2024-01-24T13:00,11.4,86,7.6,341,1018.2,0.0
2024-01-24T14:00,10.8,88,7.8,326,1019.4,0.0
2024-01-24T15:00,10.1,90,7.9,336,1019.8,0.0
2024-01-24T16:00,9.4,93,7.8,347,1020.3,0.0
2024-01-24T17:00,8.6,95,7.3,351,1020.6,0.0
2024-01-24T18:00,7.7,97,6.2,353,1020.6,0.0
2024-01-24T19:00,7.0,98,6.8,357,1020.2,0.0
2024-01-24T20:00,6.2,99,8.4,350,1019.9,0.0
2024-01-24T21:00,5.5,100,7.9,321,1019.5,0.0
2024-01-24T22:00,5.6,100,5.3,298,1019.4,0.0
2024-01-24T23:00,5.8,100,6.7,286,1019.5,0.0
2024-01-25T00:00,5.5,100,7.3,281,1019.9,0.0
2024-01-25T01:00,5.6,97,5.5,302,1021.2,0.0
2024-01-25T02:00,5.7,95,5.2,304,1022.2,0.0
2024-01-25T03:00,6.4,95,4.9,287,1023.0,0.0
2024-01-25T04:00,7.0,97,4.4,261,1023.8,0.0
2024-01-25T05:00,10.0,87,2.3,252,1024.1,0.0
2024-01-25T06:00,13.1,79,1.5,284,1023.1,0.0
2024-01-25T07:00,15.4,70,1.6,297,1021.9,0.0
2024-01-25T08:00,16.4,65,0.8,333,1020.4,0.0
2024-01-25T09:00,17.2,62,1.8,307,1019.6,0.0
2024-01-25T10:00,17.6,60,4.1,285,1019.4,0.0
2024-01-25T11:00,17.1,63,7.2,297,1019.7,0.0
2024-01-25T12:00,15.6,73,4.6,315,1019.7,0.0
2024-01-25T13:00,11.8,89,6.8,335,1020.4,0.0
2024-01-25T14:00,10.8,91,7.0,348,1021.2,0.0
2024-01-25T15:00,10.4,91,8.3,5,1021.8,0.0
2024-01-25T16:00,9.6,92,6.9,28,1021.6,0.0
2024-01-25T17:00,8.1,95,8.7,48,1021.5,0.0
2024-01-25T18:00,9.4,91,6.2,80,1021.2,0.0
2024-01-25T19:00,9.1,93,4.0,175,1020.8,0.0
2024-01-25T20:00,8.0,96,3.9,202,1020.3,0.0
2024-01-25T21:00,7.1,97,4.7,212,1019.9,0.0
2024-01-25T22:00,7.6,95,5.1,219,1019.8,0.0
2024-01-25T23:00,7.4,95,4.7,266,1019.8,0.0
2024-01-26T00:00,5.9,100,4.1,285,1020.0,0.0
2024-01-26T01:00,5.6,98,9.2,259,1021.1,0.0
2024-01-26T02:00,5.7,99,4.3,294,1022.1,0.0
2024-01-26T03:00,7.3,98,4.6,321,1023.1,0.0
2024-01-26T04:00,9.4,95,3.3,347,1023.9,0.0
2024-01-26T05:00,12.0,88,1.9,338,1024.6,0.0
2024-01-26T06:00,14.6,80,3.2,360,1024.2,0.0
2024-01-26T07:00,16.3,72,2.4,333,1023.0,0.0
2024-01-26T08:00,17.5,64,3.4,288,1021.4,0.0
2024-01-26T09:00,18.3,56,4.8,283,1020.5,0.0
2024-01-26T10:00,18.5,53,5.2,295,1020.0,0.0
2024-01-26T11:00,18.1,54,4.8,297,1019.7,0.0
2024-01-26T12:00,16.6,63,4.8,297,1019.7,0.0
2024-01-26T13:00,13.3,80,7.6,335,1020.3,0.0
2024-01-26T14:00,11.3,89,9.4,342,1020.8,0.0
2024-01-26T15:00,10.6,91,8.7,322,1021.6,0.0
2024-01-26T16:00,10.2,92,7.9,317,1022.0,0.0
2024-01-26T17:00,9.2,93,9.1,326,1022.1,0.0
2024-01-26T18:00,8.3,93,9.2,334,1021.9,0.0
2024-01-26T19:00,8.0,93,7.9,344,1021.6,0.0
2024-01-26T20:00,7.0,95,9.4,317,1021.2,0.0
2024-01-26T21:00,7.3,95,5.9,284,1020.7,0.0
2024-01-26T22:00,7.1,96,7.6,278,1020.2,0.0
2024-01-26T23:00,7.1,96,9.1,279,1019.9,0.0
2024-01-27T00:00,7.0,95,9.7,274,1019.6,0.0
2024-01-27T01:00,7.2,94,11.9,265,1020.0,0.0
2024-01-27T02:00,7.2,93,12.6,267,1020.3,0.0
2024-01-27T03:00,8.9,89,14.8,269,1020.9,0.0
2024-01-27T04:00,11.7,82,11.9,273,1021.4,0.0
2024-01-27T05:00,14.8,73,13.0,275,1021.5,0.0
2024-01-27T06:00,17.4,64,14.7,281,1020.8,0.0
2024-01-27T07:00,19.2,57,16.1,286,1019.6,0.0
2024-01-27T08:00,20.3,51,17.1,288,1018.2,0.0
2024-01-27T09:00,20.7,47,17.4,292,1017.6,0.0
2024-01-27T10:00,20.5,47,16.9,294,1017.1,0.0
2024-01-27T11:00,19.7,54,14.0,293,1016.8,0.0
2024-01-27T12:00,17.3,63,9.8,287,1017.2,0.0
2024-01-27T13:00,13.7,76,8.9,297,1018.0,0.0
2024-01-27T14:00,12.5,82,8.0,297,1018.8,0.0
2024-01-27T15:00,11.7,85,7.6,295,1019.0,0.0
2024-01-27T16:00,11.1,87,7.6,295,1019.5,0.0
2024-01-27T17:00,10.4,87,8.6,303,1019.5,0.0
2024-01-27T18:00,9.2,89,11.2,315,1019.3,0.0
2024-01-27T19:00,9.5,87,8.4,313,1018.9,0.0
2024-01-27T20:00,9.1,89,6.5,289,1018.5,0.0
2024-01-27T21:00,8.2,92,6.6,311,1018.2,0.0
2024-01-27T22:00,8.4,92,4.9,287,1017.7,0.0
2024-01-27T23:00,7.7,94,5.2,304,1017.5,0.0
2024-01-28T00:00,6.2,97,6.6,292,1017.6,0.0
2024-01-28T01:00,8.9,94,2.5,270,1018.4,0.0
2024-01-28T02:00,7.6,96,3.1,249,1018.7,0.0
2024-01-28T03:00,9.8,91,2.6,286,1019.4,0.0
2024-01-28T04:00,13.1,84,1.8,53,1019.9,0.0
2024-01-28T05:00,15.7,77,5.1,86,1020.3,0.0
2024-01-28T06:00,17.6,68,7.6,98,1019.4,0.0
2024-01-28T07:00,19.0,62,8.0,108,1018.2,0.0
2024-01-28T08:00,19.9,58,9.0,113,1017.1,0.0
2024-01-28T09:00,20.1,57,9.9,109,1016.2,0.0
2024-01-28T10:00,20.0,58,10.2,108,1016.1,0.0
2024-01-28T11:00,19.3,63,9.4,108,1016.2,0.0
2024-01-28T12:00,17.4,73,6.8,108,1016.4,0.0
2024-01-28T13:00,14.6,85,9.3,106,1017.4,0.0
2024-01-28T14:00,13.8,87,11.3,107,1017.9,0.0
2024-01-28T15:00,13.2,90,12.1,107,1018.3,0.0
2024-01-28T16:00,12.8,92,12.0,106,1018.7,0.0
2024-01-28T17:00,12.4,93,11.1,103,1019.0,0.0
2024-01-28T18:00,12.1,94,10.7,104,1019.0,0.0
2024-01-28T19:00,11.7,95,10.5,106,1018.4,0.0
2024-01-28T20:00,11.3,95,9.5,101,1018.1,0.0
2024-01-28T21:00,11.0,96,8.9,104,1017.9,0.0
2024-01-28T22:00,10.7,96,9.1,108,1017.5,0.0
2024-01-28T23:00,10.5,97,9.4,113,1017.4,0.0
2024-01-29T00:00,10.3,97,9.2,116,1017.3,0.0
2024-01-29T01:00,9.3,97,8.1,111,1018.9,0.0
2024-01-29T02:00,9.1,97,6.6,112,1019.7,0.0
2024-01-29T03:00,10.7,94,8.6,112,1020.3,0.0
2024-01-29T04:00,13.1,87,7.5,125,1020.8,0.0
2024-01-29T05:00,15.6,80,8.2,128,1020.7,0.0
2024-01-29T06:00,17.8,74,7.9,120,1019.7,0.0
2024-01-29T07:00,19.4,70,7.1,120,1018.4,0.0
2024-01-29T08:00,20.4,66,5.6,135,1017.4,0.0
2024-01-29T09:00,21.0,64,4.6,135,1016.2,0.0
2024-01-29T10:00,21.1,63,3.6,135,1015.7,0.0
2024-01-29T11:00,20.8,64,3.1,135,1015.7,0.0
2024-01-29T12:00,19.4,74,4.1,135,1015.8,0.0
2024-01-29T13:00,18.2,75,4.7,360,1016.3,0.0
2024-01-29T14:00,14.4,90,7.9,336,1016.9,0.0
2024-01-29T15:00,13.4,93,8.2,319,1017.5,0.0
2024-01-29T16:00,12.6,95,8.7,312,1017.8,0.0
2024-01-29T17:00,11.9,96,8.8,325,1017.7,0.0
2024-01-29T18:00,11.5,97,7.0,339,1017.8,0.0
2024-01-29T19:00,11.1,98,7.0,339,1017.6,0.0
2024-01-29T20:00,10.3,99,8.7,330,1017.3,0.0
2024-01-29T21:00,9.9,100,8.2,311,1016.8,0.0
2024-01-29T22:00,9.7,100,6.9,298,1016.4,0.0
2024-01-29T23:00,9.7,100,5.6,285,1016.0,0.0
2024-01-30T00:00,10.3,100,6.1,270,1015.9,0.0
2024-01-30T01:00,9.6,100,6.1,270,1017.3,0.0
2024-01-30T02:00,9.6,100,7.3,279,1017.9,0.0
2024-01-30T03:00,10.4,99,7.4,293,1019.1,0.0
2024-01-30T04:00,11.9,96,7.1,311,1019.6,0.0
2024-01-30T05:00,13.6,96,7.1,330,1019.7,0.0
2024-01-30T06:00,17.1,81,6.4,333,1018.8,0.0
2024-01-30T07:00,18.6,76,4.9,324,1017.6,0.0
2024-01-30T08:00,19.7,70,4.1,322,1016.3,0.0
2024-01-30T09:00,20.4,63,3.1,324,1015.3,0.0
2024-01-30T10:00,20.6,59,2.8,310,1014.7,0.0
2024-01-30T11:00,20.3,59,3.3,283,1014.8,0.0
2024-01-30T12:00,18.3,74,5.2,282,1015.0,0.0
2024-01-30T13:00,16.2,81,5.5,302,1015.9,0.0
2024-01-30T14:00,13.8,91,7.9,321,1016.7,0.0
2024-01-30T15:00,12.8,95,8.0,350,1017.4,0.0
2024-01-30T16:00,12.5,96,7.2,27,1017.7,0.0
2024-01-30T17:00,13.4,95,5.2,74,1017.8,0.0
2024-01-30T18:00,11.5,97,5.8,94,1017.7,0.0
2024-01-30T19:00,10.2,99,6.9,81,1017.3,0.0
2024-01-30T20:00,9.5,100,8.1,69,1016.8,0.0
2024-01-30T21:00,9.1,100,9.1,81,1016.4,0.0
2024-01-30T22:00,9.1,100,8.2,113,1016.0,0.0
2024-01-30T23:00,9.1,100,6.1,135,1015.5,0.0
2024-01-31T00:00,9.7,100,5.4,132,1015.4,0.0
2024-01-31T01:00,9.5,100,5.6,135,1016.3,0.0
2024-01-31T02:00,9.7,100,6.8,155,1016.9,0.0
2024-01-31T03:00,10.7,98,6.6,151,1017.6,0.0
2024-01-31T04:00,12.5,99,9.2,149,1018.5,0.0
2024-01-31T05:00,14.6,90,8.2,131,1018.7,0.0
2024-01-31T06:00,17.4,80,9.3,152,1017.6,0.0
2024-01-31T07:00,18.6,77,8.3,162,1016.5,0.0
2024-01-31T08:00,19.5,75,10.0,154,1015.0,0.0
2024-01-31T09:00,20.2,69,5.5,169,1014.3,0.0
2024-01-31T10:00,18.5,77,11.5,51,1013.8,0.4
2024-01-31T11:00,17.3,82,14.8,43,1013.7,0.1
2024-01-31T12:00,16.4,88,3.5,66,1014.1,0.1
2024-01-31T13:00,14.6,97,5.8,97,1014.4,0.0
2024-01-31T14:00,14.4,97,5.2,74,1015.1,0.0
2024-01-31T15:00,13.7,98,4.9,126,1015.5,0.2
2024-01-31T16:00,14.1,97,12.8,128,1015.7,0.1
2024-01-31T17:00,14.1,95,14.0,134,1015.5,0.7
2024-01-31T18:00,13.3,95,6.1,62,1016.1,1.8
2024-01-31T19:00,13.2,94,13.0,124,1015.2,1.8
2024-01-31T20:00,13.1,93,11.4,114,1014.7,0.0
2024-01-31T21:00,12.5,94,12.2,118,1014.6,0.0
2024-01-31T22:00,12.3,94,12.4,116,1014.2,0.0
2024-01-31T23:00,12.3,95,15.5,121,1013.9,0.0
2024-02-01T00:00,12.6,94,13.1,127,1013.9,2.2
2024-02-01T01:00,13.8,92,16.7,115,1014.4,3.4
2024-02-01T02:00,13.8,92,10.5,96,1015.5,7.4
2024-02-01T03:00,14.4,91,10.8,88,1016.5,14.5
2024-02-01T04:00,15.3,90,18.5,119,1017.1,2.1
2024-02-01T05:00,16.3,86,19.5,129,1017.5,0.0
2024-02-01T06:00,17.9,78,21.9,139,1017.0,0.0
2024-02-01T07:00,18.9,74,18.9,145,1016.4,0.0
2024-02-01T08:00,19.6,72,13.8,137,1015.3,0.0
2024-02-01T09:00,20.4,68,11.0,128,1014.7,0.1
2024-02-01T10:00,20.7,67,11.0,113,1014.3,0.0
2024-02-01T11:00,19.9,70,13.9,107,1014.4,0.0
2024-02-01T12:00,18.4,78,9.7,92,1014.9,0.0
2024-02-01T13:00,14.9,91,11.7,99,1016.9,0.0
2024-02-01T14:00,14.0,94,10.8,92,1017.7,0.0
2024-02-01T15:00,13.6,94,10.5,94,1018.5,0.0
2024-02-01T16:00,13.1,96,10.5,98,1019.1,0.0
2024-02-01T17:00,12.6,96,9.2,101,1019.5,0.0
2024-02-01T18:00,11.8,97,7.1,105,1019.4,0.0
2024-02-01T19:00,10.6,98,7.2,108,1019.1,0.0
2024-02-01T20:00,9.5,99,8.0,80,1019.2,0.0
2024-02-01T21:00,9.0,100,6.0,33,1019.4,0.0
2024-02-01T22:00,8.3,100,7.3,9,1019.0,0.0
2024-02-01T23:00,7.8,100,7.6,352,1018.8,0.0
2024-02-02T00:00,8.3,100,5.3,332,1018.8,0.0
2024-02-02T01:00,8.9,100,7.3,351,1020.0,0.0
2024-02-02T02:00,8.8,100,6.5,354,1020.3,0.0
2024-02-02T03:00,9.9,99,7.4,331,1021.1,0.0
2024-02-02T04:00,11.7,97,7.7,319,1021.8,0.0
2024-02-02T05:00,13.7,92,7.6,315,1021.8,0.0
2024-02-02T06:00,16.5,81,9.6,304,1021.4,0.0
2024-02-02T07:00,18.2,67,12.4,300,1020.2,0.0
2024-02-02T08:00,19.2,57,13.9,301,1019.1,0.0
2024-02-02T09:00,19.5,53,15.4,303,1018.2,0.0
2024-02-02T10:00,19.3,52,15.9,303,1017.7,0.0
2024-02-02T11:00,18.5,54,15.2,306,1017.4,0.0
2024-02-02T12:00,16.5,64,10.1,305,1017.2,0.0
2024-02-02T13:00,13.7,81,9.4,310,1017.6,0.0
2024-02-02T14:00,12.5,85,9.9,303,1018.5,0.0
2024-02-02T15:00,12.0,86,11.3,297,1019.2,0.0
2024-02-02T16:00,11.4,88,12.1,297,1019.6,0.0
2024-02-02T17:00,10.7,88,11.8,301,1019.7,0.0
2024-02-02T18:00,10.1,87,10.2,302,1019.4,0.0
2024-02-02T19:00,9.5,86,10.6,298,1019.2,0.0
2024-02-02T20:00,9.1,81,10.0,308,1018.8,0.0
2024-02-02T21:00,8.5,80,8.1,302,1018.4,0.0
2024-02-02T22:00,8.2,78,8.9,302,1018.0,0.0
2024-02-02T23:00,7.9,77,8.8,289,1017.9,0.0
2024-02-03T00:00,7.8,75,9.1,288,1017.6,0.0
2024-02-03T01:00,8.6,86,8.4,310,1018.1,0.0
2024-02-03T02:00,8.7,83,8.0,297,1018.5,0.0
2024-02-03T03:00,10.8,76,10.1,276,1018.9,0.0
2024-02-03T04:00,13.2,70,9.4,274,1019.7,0.0
2024-02-03T05:00,15.2,63,9.8,287,1020.0,0.0
2024-02-03T06:00,17.4,57,9.0,293,1019.5,0.0
2024-02-03T07:00,19.1,52,7.4,299,1018.4,0.0
2024-02-03T08:00,20.3,47,5.0,300,1017.3,0.0
2024-02-03T09:00,20.6,46,4.3,312,1016.4,0.0
2024-02-03T10:00,20.3,47,3.1,315,1015.8,0.0
2024-02-03T11:00,20.0,49,2.1,301,1015.7,0.0
2024-02-03T12:00,19.4,52,3.3,264,1015.8,0.0
2024-02-03T13:00,15.6,75,8.8,305,1016.8,0.0
2024-02-03T14:00,14.6,79,8.1,291,1017.6,0.0
2024-02-03T15:00,13.9,83,9.0,337,1018.0,0.0
2024-02-03T16:00,14.6,80,6.1,360,1018.0,0.0
2024-02-03T17:00,14.0,84,6.6,22,1017.8,0.0
2024-02-03T18:00,13.5,84,7.1,66,1017.4,0.0
2024-02-03T19:00,14.3,80,3.9,146,1016.9,0.0
2024-02-03T20:00,13.5,84,4.0,190,1016.6,0.0
2024-02-03T21:00,13.0,86,3.3,283,1017.0,1.7
2024-02-03T22:00,12.5,89,3.3,77,1015.7,0.0
2024-02-03T23:00,12.2,93,6.1,50,1015.3,0.0
2024-02-04T00:00,12.3,92,6.3,77,1015.0,0.0
2024-02-04T01:00,13.7,91,1.6,153,1016.4,1.2
2024-02-04T02:00,12.8,94,5.0,150,1016.8,0.0
2024-02-04T03:00,14.4,91,5.8,112,1017.6,0.0
2024-02-04T04:00,15.6,88,8.3,92,1018.2,0.0
2024-02-04T05:00,16.9,81,11.3,112,1018.0,0.0
2024-02-04T06:00,18.8,76,8.2,128,1017.4,0.0
2024-02-04T07:00,20.3,71,8.8,145,1016.0,0.0
2024-02-04T08:00,21.2,68,14.4,179,1015.2,0.0
2024-02-04T09:00,19.9,76,14.8,180,1014.4,0.2
2024-02-04T10:00,19.6,78,16.8,195,1014.2,0.1
2024-02-04T11:00,17.6,88,12.4,206,1014.4,0.4
2024-02-04T12:00,17.2,90,8.6,182,1014.2,0.3
2024-02-04T13:00,16.4,91,7.3,123,1015.6,0.0
2024-02-04T14:00,15.9,93,8.1,148,1016.5,0.0
2024-02-04T15:00,15.6,95,10.4,178,1017.1,0.0
2024-02-04T16:00,15.0,96,6.1,152,1017.5,0.0
2024-02-04T17:00,14.4,96,6.8,148,1017.5,0.0
2024-02-04T18:00,13.8,97,6.5,124,1017.5,0.0
2024-02-04T19:00,13.3,98,5.5,113,1016.9,0.0
2024-02-04T20:00,13.2,99,7.4,141,1016.5,0.0
2024-02-04T21:00,13.8,98,10.1,153,1015.9,0.0
2024-02-04T22:00,13.9,99,4.1,165,1015.6,0.2
2024-02-04T23:00,13.4,99,12.8,320,1016.1,0.9
2024-02-05T00:00,13.2,95,6.5,6,1016.1,1.3
2024-02-05T01:00,14.1,99,7.2,357,1017.1,0.3
2024-02-05T02:00,14.4,97,8.0,5,1017.9,0.0
2024-02-05T03:00,14.9,94,9.8,354,1018.6,0.0
2024-02-05T04:00,15.7,89,10.5,354,1019.5,0.1
2024-02-05T05:00,17.2,78,10.0,345,1019.6,0.0
2024-02-05T06:00,18.5,70,8.0,342,1019.1,0.0
2024-02-05T07:00,19.3,64,6.2,324,1018.1,0.0
2024-02-05T08:00,19.8,62,7.7,307,1017.2,0.0
2024-02-05T09:00,20.1,57,9.0,299,1016.5,0.0
2024-02-05T10:00,20.1,53,9.8,298,1016.0,0.0
2024-02-05T11:00,19.4,54,10.3,299,1015.8,0.0
2024-02-05T12:00,17.3,68,7.0,291,1016.0,0.0
2024-02-05T13:00,14.5,77,7.8,326,1017.2,0.0
2024-02-05T14:00,13.5,81,9.3,324,1018.1,0.0
2024-02-05T15:00,12.7,82,10.1,325,1018.7,0.0
2024-02-05T16:00,11.8,86,9.1,326,1019.3,0.0
2024-02-05T17:00,11.0,90,9.1,326,1019.5,0.0
2024-02-05T18:00,10.5,91,9.2,321,1019.6,0.0
2024-02-05T19:00,9.9,93,8.9,320,1019.4,0.0
2024-02-05T20:00,9.4,94,8.7,318,1019.1,0.0
2024-02-05T21:00,8.9,95,9.8,324,1018.7,0.0
2024-02-05T22:00,8.6,94,10.2,328,1018.3,0.0
2024-02-05T23:00,8.2,94,9.3,324,1018.2,0.0
2024-02-06T00:00,7.6,94,8.1,315,1018.5,0.0
2024-02-06T01:00,8.0,96,7.0,305,1019.5,0.0
2024-02-06T02:00,8.0,96,8.4,301,1020.5,0.0
2024-02-06T03:00,9.7,91,10.2,293,1021.2,0.0
2024-02-06T04:00,12.1,83,8.7,294,1021.8,0.0
2024-02-06T05:00,14.6,73,9.5,295,1021.9,0.0
