system:index,AOD,date,image_count,.geo
1528,454.82685107964124,2025-03-09,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529,674.5193035666913,2025-03-10,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530,463.9536910814708,2025-03-11,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531,482.42643803189463,2025-03-12,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532,673.4377337957249,2025-03-13,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
1533,587.569161845492,2025-03-14,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,463.4092537758644,2025-03-15,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535,340.05625886913026,2025-03-16,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1536,732.5079515160741,2025-03-17,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537,338.9427202607919,2025-03-18,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538,370.1398651404864,2025-03-19,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539,392.58624247443896,2025-03-20,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540,306.6877406123555,2025-03-21,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541,721.6073141092819,2025-03-22,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542,510.49417434893786,2025-03-23,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
1543,554.5762951144982,2025-03-24,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
1544,464.3018660182829,2025-03-25,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545,425.39986131558413,2025-03-26,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
1546,711.9774713627388,2025-03-27,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547,313.1396587642065,2025-03-28,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548,431.1184765484325,2025-03-29,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
1549,239.56298961730607,2025-03-30,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
1550,182.247585255586,2025-03-31,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1551,426.6270330650147,2025-04-01,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
1552,377.95667804457787,2025-04-02,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
1553,530.4900802426469,2025-04-03,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1554,610.454105144655,2025-04-04,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1555,327.1066630462404,2025-04-05,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1556,600.7170056372569,2025-04-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1557,525.9117193029226,2025-04-07,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1558,851.2141825461487,2025-04-08,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1559,914.0311061400464,2025-04-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1560,994.3449617556914,2025-04-10,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1561,926.7812161604344,2025-04-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1562,497.41843232535837,2025-04-12,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1563,742.1822276503847,2025-04-13,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1564,638.3736399442278,2025-04-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1565,1400.3752875071937,2025-04-15,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1566,1574.908537929396,2025-04-16,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1567,664.7536342116942,2025-04-17,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1568,906.5311326801863,2025-04-18,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1569,863.4265160150114,2025-04-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1570,1407.2460514379284,2025-04-20,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1571,1053.2355338344262,2025-04-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1572,448.65575598755913,2025-04-22,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1573,542.9518645823512,2025-04-23,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1574,451.73609637661,2025-04-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1575,579.380188575941,2025-04-25,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1576,864.8894379653646,2025-04-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1577,759.2858700135952,2025-04-27,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1578,1041.106800536706,2025-04-28,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579,841.3198671482821,2025-04-29,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1580,988.3101574258367,2025-04-30,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1581,1497.8019907208093,2025-05-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1582,964.9613343720303,2025-05-02,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1583,1113.3901642530861,2025-05-03,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1584,1022.592848556012,2025-05-04,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1585,1777.7522935779816,2025-05-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1586,800.126612005538,2025-05-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1587,,2025-05-07,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1588,1182.9016411920081,2025-05-08,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1589,668.6552734910059,2025-05-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1590,2086.462962962963,2025-05-10,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1591,652.4760637876449,2025-05-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1592,607.0730293527639,2025-05-12,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1593,1063.5471022896834,2025-05-13,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1594,646.0424102406623,2025-05-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1595,827.2700100128715,2025-05-15,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1596,728.1082313008372,2025-05-16,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1597,679.6312866821829,2025-05-17,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1598,943.9418471952256,2025-05-18,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1599,1197.967680644042,2025-05-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1600,1520.8322219415993,2025-05-20,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1601,982.79466533064,2025-05-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1602,1112.1697993122166,2025-05-22,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1603,1036.6110821673658,2025-05-23,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1604,1100.7650604729213,2025-05-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1605,1032.958185840708,2025-05-25,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1606,1581.3595404909431,2025-05-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1607,777.0126313798626,2025-05-27,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1608,2025.0996437254182,2025-05-28,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1609,1514.6435394170792,2025-05-29,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1610,1101.367816091954,2025-05-30,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1611,993.5182189668208,2025-05-31,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1612,1167.5720847114537,2025-06-01,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1613,919.3127120474014,2025-06-02,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1614,998.466601178782,2025-06-03,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1615,910.5596006741865,2025-06-04,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1616,780.9423281254,2025-06-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1617,754.6533131008296,2025-06-06,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1618,1106.0924164048358,2025-06-07,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1619,1000.8795364944635,2025-06-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1620,884.7970179833815,2025-06-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1621,593.6159622503361,2025-06-10,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1622,904.4766277689846,2025-06-11,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1623,1289.4444479442627,2025-06-12,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1624,1304.6492672458348,2025-06-13,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1625,1673.9592609558265,2025-06-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1626,1528.4627993123984,2025-06-15,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1627,876.2951807228916,2025-06-16,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1628,,2025-06-17,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1629,,2025-06-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1630,661.8783841478729,2025-06-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1631,,2025-06-20,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1632,721.057104079222,2025-06-21,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1633,,2025-06-22,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1634,,2025-06-23,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1635,2702.0543518709956,2025-06-24,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1636,,2025-06-25,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1637,781.899966511984,2025-06-26,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1638,546.4913635949321,2025-06-27,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1639,524.2,2025-06-28,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1640,,2025-06-29,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1641,,2025-06-30,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1642,520.2662474141497,2025-07-01,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1643,565.4881535335156,2025-07-02,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1644,,2025-07-03,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1645,691.0266457836119,2025-07-04,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1646,1195.019193325517,2025-07-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1647,,2025-07-06,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1648,,2025-07-07,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1649,,2025-07-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1650,,2025-07-09,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1651,,2025-07-10,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1652,,2025-07-11,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1653,635.7608695652174,2025-07-12,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1654,531.1473650316623,2025-07-13,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1655,1579.8614926585003,2025-07-14,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1656,587.0,2025-07-15,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1657,1995.8538578978275,2025-07-16,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1658,967.1815208503681,2025-07-17,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1659,583.5,2025-07-18,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1660,533.2025758478318,2025-07-19,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1661,481.66375545851525,2025-07-20,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1662,,2025-07-21,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1663,,2025-07-22,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1664,,2025-07-23,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1665,1448.5972996300866,2025-07-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1666,729.7363416413851,2025-07-25,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1667,435.9893479991947,2025-07-26,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1668,520.4279270445185,2025-07-27,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1669,,2025-07-28,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1670,,2025-07-29,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1671,,2025-07-30,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1672,,2025-07-31,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1673,,2025-08-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1674,,2025-08-02,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1675,,2025-08-03,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1676,,2025-08-04,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1677,,2025-08-05,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1678,966.3960773919957,2025-08-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1679,500.3035440243649,2025-08-07,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1680,,2025-08-08,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1681,,2025-08-09,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1682,,2025-08-10,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1683,941.8570361452134,2025-08-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1684,1067.9692307692308,2025-08-12,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1685,554.289116690197,2025-08-13,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1686,,2025-08-14,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1687,,2025-08-15,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1688,826.2771957537714,2025-08-16,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1689,565.9,2025-08-17,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1690,469.1141489785971,2025-08-18,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1691,495.8985427276595,2025-08-19,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1692,415.24994388687605,2025-08-20,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1693,471.3993534014728,2025-08-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1694,,2025-08-22,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1695,522.2857142857143,2025-08-23,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1696,424.8231041901447,2025-08-24,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1697,,2025-08-25,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1698,563.7787975525406,2025-08-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1699,1174.1052631578948,2025-08-27,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1700,,2025-08-28,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1701,,2025-08-29,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1702,668.9287484888819,2025-08-30,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703,,2025-08-31,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1704,,2025-09-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1705,,2025-09-02,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1706,,2025-09-03,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707,471.0638409271603,2025-09-04,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1708,531.8949754734311,2025-09-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1709,530.2922826650458,2025-09-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1710,595.0,2025-09-07,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1711,299.4302761940038,2025-09-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1712,514.7387250743349,2025-09-09,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1713,450.8269261024618,2025-09-10,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
1714,358.16147578739964,2025-09-11,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715,606.7108865900896,2025-09-12,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716,359.8301718650814,2025-09-13,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
1717,809.2835469204656,2025-09-14,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718,408.34445156351256,2025-09-15,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
1719,572.8266045906478,2025-09-16,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720,1351.3456072356498,2025-09-17,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
1721,988.5699471615483,2025-09-18,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
1722,1337.9837402615913,2025-09-19,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
1723,568.6046442534868,2025-09-20,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1724,593.149793068201,2025-09-21,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1725,524.5250435817229,2025-09-22,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1726,288.1211020634287,2025-09-23,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1727,308.3617690956895,2025-09-24,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1728,349.11822992395116,2025-09-25,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1729,423.94996505067945,2025-09-26,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1730,665.9173567023388,2025-09-27,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1731,381.34204552678597,2025-09-28,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
1732,719.249691032006,2025-09-29,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
1733,,2025-09-30,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
1734,1295.2509544282252,2025-10-01,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
1735,1969.8941530683205,2025-10-02,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
1736,417.3413486787198,2025-10-03,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
1737,866.6360054534576,2025-10-04,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
1738,750.3096965317535,2025-10-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1739,,2025-10-06,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
1740,521.7645426721198,2025-10-07,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1741,655.0446230719108,2025-10-08,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
1742,767.4731782777756,2025-10-09,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
1743,468.5781898149284,2025-10-10,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
1744,924.9019621741209,2025-10-11,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
1745,440.43018008968653,2025-10-12,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
1746,443.88015220158513,2025-10-13,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
1747,501.13735721153694,2025-10-14,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
1748,492.604504356812,2025-10-15,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
1749,681.7888459828595,2025-10-16,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1750,770.1526300155812,2025-10-17,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
1751,815.0082170037309,2025-10-18,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1752,1158.6546196601446,2025-10-19,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1753,1403.8074687744909,2025-10-20,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
1754,3227.070421337901,2025-10-21,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
1755,1967.7996731429332,2025-10-22,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
1756,887.6845505631723,2025-10-23,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1757,982.9689276327081,2025-10-24,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1758,1367.673260662755,2025-10-25,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1759,934.501181340261,2025-10-26,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
1760,1126.4696956418343,2025-10-27,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1761,547.6143434488366,2025-10-28,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
1762,503.3333333333333,2025-10-29,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1763,805.6169772805594,2025-10-30,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1764,3821.301729111838,2025-10-31,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1765,2604.417227894535,2025-11-01,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1766,1110.3737903802994,2025-11-02,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1767,1494.8321915366885,2025-11-03,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1768,852.9713651831514,2025-11-04,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1769,714.7254452770254,2025-11-05,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1770,606.2403635679482,2025-11-06,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1771,514.7924673013956,2025-11-07,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1772,1425.4955188275721,2025-11-08,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1773,957.3709795263683,2025-11-09,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1774,1728.6619437755844,2025-11-10,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1775,1257.3177837592675,2025-11-11,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1776,1338.3573393211918,2025-11-12,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1777,1579.9243374578655,2025-11-13,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1778,1345.732506167798,2025-11-14,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1779,1223.6802885499735,2025-11-15,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1780,728.978515331216,2025-11-16,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1781,1124.973096378918,2025-11-17,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1782,1022.1230027541744,2025-11-18,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1783,919.2765061657435,2025-11-19,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1784,1834.5733694670926,2025-11-20,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1785,1442.0141903893066,2025-11-21,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1786,1679.207981319799,2025-11-22,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1787,1491.527113135491,2025-11-23,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1788,873.860255561412,2025-11-24,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1789,871.8055293882383,2025-11-25,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1790,779.7857102348488,2025-11-26,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1791,713.9403809881329,2025-11-27,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1792,655.699983163537,2025-11-28,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1793,790.8647040638587,2025-11-29,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1794,644.3955142543983,2025-11-30,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1795,614.3159362174963,2025-12-01,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1796,1373.989134343096,2025-12-02,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1797,602.3352895149754,2025-12-03,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1798,592.6481735204502,2025-12-04,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1799,965.6083123399297,2025-12-05,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1800,494.43707404327995,2025-12-06,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1801,481.7000453992325,2025-12-07,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1802,507.96980567357446,2025-12-08,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1803,433.57987154845534,2025-12-09,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1804,493.0361668712741,2025-12-10,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1805,644.5117183699231,2025-12-11,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1806,829.641545955726,2025-12-12,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1807,1692.8065717455402,2025-12-13,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1808,1449.97821785036,2025-12-14,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1809,1168.4257848181599,2025-12-15,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1810,525.047673546942,2025-12-16,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1811,857.8894929124085,2025-12-17,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1812,513.060606060606,2025-12-18,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1813,628.2067185055805,2025-12-19,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1814,2012.3000697153889,2025-12-20,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1815,,2025-12-21,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1816,1017.4501582133983,2025-12-22,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1817,1382.5999931506908,2025-12-23,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1818,333.975962074315,2025-12-24,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1819,1074.2358489242044,2025-12-25,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1820,1093.2234602957965,2025-12-26,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1821,864.4222184120279,2025-12-27,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1822,1664.2027617112406,2025-12-28,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1823,1142.180945001346,2025-12-29,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1824,,2025-12-30,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1825,,2025-12-31,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
